"","A","B","C"
"seq27947",1.96313593727746e-14,0.808204007734424,0.191795992265557
"seq27948",2.16748929703899e-22,0.105150484915802,0.894849515084198
"seq27949",8.57532008730311e-15,0.89789501956239,0.102104980437601
"seq27950",0.999998660197154,1.33980284591464e-06,2.49710591483259e-21
"seq27951",7.67772884466182e-26,0.999893752839995,0.000106247160005344
"seq27952",1,3.64958646919668e-17,2.61142503878738e-26
"seq27953",5.86883721796246e-26,0.800845544537527,0.199154455462473
"seq27954",2.82760328380443e-17,0.999999983311675,1.66883252177704e-08
"seq27955",5.12112142448137e-15,0.0383097946987347,0.96169020530126
"seq27956",0.999999999999995,3.26751364652188e-15,1.49550878879708e-15
"seq27957",1.3429804662044e-12,0.999966884020942,3.31159777147359e-05
"seq27958",6.76390421962137e-14,0.999999043163988,9.56835944387018e-07
"seq27959",0.999999999999707,2.93064832949646e-13,1.30544885724444e-17
"seq27960",3.40915760127606e-21,0.0663936326829589,0.933606367317041
"seq27961",1.49304075430326e-23,0.000183886214699133,0.999816113785301
"seq27962",7.79857721926769e-19,0.0783410116277648,0.921658988372235
"seq27963",6.20714777909865e-15,0.931333513967057,0.068666486032937
"seq27964",4.63490512622139e-25,0.000407299870466454,0.999592700129533
"seq27965",2.84285294696945e-14,0.999892192088092,0.000107807911879838
"seq27966",6.16553763019628e-14,0.761475681623723,0.238524318376216
"seq27967",4.44493007009369e-16,0.99994098335339,5.90166466094846e-05
"seq27968",5.64781362266032e-16,0.999999999999999,1.00677727503996e-24
"seq27969",9.71928587323545e-14,0.999956080243135,4.3919756767812e-05
"seq27970",4.83133603092855e-06,0.999995168637911,2.60575465635896e-11
"seq27971",0.999999999999995,5.11750145792672e-15,7.12521741723878e-21
"seq27972",9.82880101839059e-13,0.661056675235205,0.338943324763812
"seq27973",7.08539935411779e-28,0.545949984120121,0.454050015879879
"seq27974",2.24843805903197e-18,0.933028525976658,0.0669714740233419
"seq27975",1.12947876119917e-21,0.587448507836007,0.412551492163993
"seq27976",8.20526227974793e-17,0.830300304835303,0.169699695164697
"seq27977",3.90786346948417e-16,0.999924295849466,7.57041505336133e-05
"seq27978",0.999999999999995,4.81519849117221e-15,2.91319614311019e-18
"seq27979",0.0556989783198664,0.839141937672081,0.105159084008052
"seq27980",3.02838580452131e-17,0.264456270171759,0.73554372982824
"seq27981",1.01985394935362e-20,0.999995830259984,4.16974001560397e-06
"seq27982",3.30983082890384e-05,0.999966895199046,6.4926652804004e-09
"seq27983",2.52427600693269e-21,0.00362142845932062,0.996378571540679
"seq27984",4.48703190846175e-26,0.74577310069804,0.25422689930196
"seq27985",7.53021377414222e-27,0.000228516542761434,0.999771483457238
"seq27986",2.47620436556352e-12,0.746669434364266,0.253330565633258
"seq27987",2.13217419943296e-10,0.9996812119829,0.000318787803882578
"seq27988",1.46285350818809e-16,0.999999998855171,1.14482912986929e-09
"seq27989",1.95330192508504e-09,0.999912338220322,8.76598263763355e-05
"seq27990",1.40610355403388e-18,0.99998355019848,1.64498015196935e-05
"seq27991",9.96355107798646e-17,0.900822237839428,0.0991777621605719
"seq27992",2.57385788986641e-16,0.999872835426485,0.000127164573514774
"seq27993",2.02729348811833e-28,0.000168557659550194,0.99983144234045
"seq27994",1.07170848257382e-15,0.999306853176123,0.000693146823876018
"seq27995",6.50925910018425e-18,0.0918758676892247,0.908124132310775
"seq27996",3.79426542942203e-25,0.966967895793597,0.0330321042064031
"seq27997",1.23457635914015e-12,0.999435847782936,0.000564152215829586
"seq27998",1.52793698422511e-10,0.999892977807739,0.000107022039467644
"seq27999",0.999999994807599,5.19240115643228e-09,1.06447794582028e-17
"seq28000",6.15987696729237e-22,0.0126191477151862,0.987380852284814
"seq28001",9.0834951811644e-20,0.999363445751656,0.000636554248344156
"seq28002",9.57170555907142e-06,0.999990337845631,9.04488100142007e-08
"seq28003",1.4462713214113e-15,0.999986277978786,1.3722021212797e-05
"seq28004",1.03020078663239e-17,0.999999945529638,5.4470362471443e-08
"seq28005",3.24671091530655e-26,0.203771951766035,0.796228048233965
"seq28006",3.83637863933419e-25,0.0067713980870168,0.993228601912983
"seq28007",6.79927908299768e-18,0.0369402967988582,0.963059703201142
"seq28008",6.48334145624994e-20,0.997618993737177,0.0023810062628232
"seq28009",0.999999999999997,3.14296630605856e-15,1.69748646364612e-19
"seq28010",2.27159524608885e-16,0.979331701667083,0.0206682983329168
"seq28011",9.81528132107161e-17,0.999999131819951,8.68180049148544e-07
"seq28012",2.04677634491501e-11,0.999999736828667,2.63150865148566e-07
"seq28013",1.08275364694737e-11,0.999999987574593,1.24145796647992e-08
"seq28014",7.16417609947589e-12,0.999964090295669,3.59096971671272e-05
"seq28015",4.09052246926992e-21,0.997750055891795,0.00224994410820509
"seq28016",7.74891836506866e-13,0.999999382253688,6.17745537424408e-07
"seq28017",1.66078537800213e-15,0.798869104536793,0.201130895463205
"seq28018",0.999999999999912,8.79665598900557e-14,1.70154039397535e-22
"seq28019",1.40623553467697e-12,0.996730722202244,0.00326927779634957
"seq28020",2.8213989609427e-21,0.92004320436063,0.0799567956393704
"seq28021",3.31442816254922e-15,0.999999422780266,5.77219730482981e-07
"seq28022",2.09390311946688e-18,0.948981440278139,0.0510185597218611
"seq28023",1.17917911954944e-26,0.369567290497568,0.630432709502432
"seq28024",4.81604984645501e-17,0.999276457229905,0.00072354277009483
"seq28025",3.11646675205978e-17,0.999999967884477,3.21155229545456e-08
"seq28026",2.18494685919942e-14,0.660576905855974,0.339423094144004
"seq28027",2.44248184530095e-21,0.419521592753424,0.580478407246576
"seq28028",1.46206678441745e-16,0.243689641073016,0.756310358926984
"seq28029",2.08963131732405e-18,0.00299255918033735,0.997007440819663
"seq28030",3.64746018141513e-15,0.999907336663258,9.26633367387036e-05
"seq28031",5.74227141557228e-23,0.999712326536468,0.000287673463531511
"seq28032",1.36468498870162e-17,0.999978556165188,2.14438348122274e-05
"seq28033",6.85170293826721e-13,0.00643085120532419,0.993569148793991
"seq28034",1,1.61706198433419e-20,1.17928755296222e-23
"seq28035",2.16954178736382e-20,0.950504184339544,0.0494958156604565
"seq28036",0.28647772036653,0.615744664488577,0.0977776151448934
"seq28037",8.06246146912978e-24,0.999999999999928,7.1739241787244e-14
"seq28038",8.63174051927311e-19,0.932812134584221,0.0671878654157791
"seq28039",3.5061377851924e-20,0.999395175252269,0.000604824747731357
"seq28040",1,2.38499231233387e-18,3.40668936102078e-23
"seq28041",2.47611340946736e-18,0.998800439095448,0.00119956090455147
"seq28042",2.58159271086445e-17,0.357420368191279,0.642579631808721
"seq28043",6.4345418561346e-18,0.99805836725478,0.00194163274522007
"seq28044",1.87978759179182e-17,0.99943888701277,0.000561112987229775
"seq28045",3.64588498558906e-25,0.235552029454004,0.764447970545996
"seq28046",1.2492548911822e-24,0.00495152673210228,0.995048473267898
"seq28047",2.71074884103637e-18,0.999391070153251,0.0006089298467493
"seq28048",1.71356050575568e-10,0.999999934398489,6.54301553494729e-08
"seq28049",1.98399489654555e-19,0.621010446755295,0.378989553244705
"seq28050",1.4915556313917e-13,0.997781657305781,0.00221834269406955
"seq28051",0.999997070876698,2.92912330162949e-06,8.94076575226894e-24
"seq28052",8.15276687193508e-23,0.999930735080843,6.92649191570084e-05
"seq28053",2.43911380658728e-27,0.00683637888198707,0.993163621118013
"seq28054",3.71147502181178e-29,3.12750071644472e-05,0.999968724992836
"seq28055",2.19779166641619e-05,0.999291967573588,0.0006860545097482
"seq28056",1,1.48104715919418e-19,8.1618304955017e-22
"seq28057",1.11737694208147e-16,0.999999999481432,5.18567951334977e-10
"seq28058",6.48077528110446e-25,0.0452625663124161,0.954737433687584
"seq28059",2.6031997745587e-16,0.999999987409538,1.25904616577433e-08
"seq28060",1.81465891544862e-13,0.999999556089178,4.43910640843131e-07
"seq28061",5.16031555294068e-15,0.986541704338883,0.0134582956611123
"seq28062",2.57942403430898e-07,0.998349838486308,0.00164990357128817
"seq28063",7.22958353338336e-28,0.00207398900492595,0.997926010995074
"seq28064",2.66899978966927e-22,0.00171988967013867,0.998280110329861
"seq28065",8.24801083339601e-19,0.00591054918437988,0.99408945081562
"seq28066",1.19213394662778e-26,0.991475556801982,0.00852444319801767
"seq28067",2.06828589427691e-15,0.996774243460638,0.00322575653935971
"seq28068",1.26599342419036e-16,0.999968792625761,3.12073742385214e-05
"seq28069",5.04612284150043e-24,9.74232345373281e-05,0.999902576765463
"seq28070",5.04075236095573e-21,0.999975753533421,2.42464665791217e-05
"seq28071",1.63649565316386e-23,0.00464085740757772,0.995359142592422
"seq28072",3.89522813095972e-08,0.679240427537873,0.320759533509846
"seq28073",4.37002059698921e-20,0.999810402899146,0.000189597100853601
"seq28074",1.16403211301677e-20,0.998588452658078,0.00141154734192201
"seq28075",3.79437717039334e-17,0.865953864079682,0.134046135920318
"seq28076",3.44744915390506e-09,0.999999823775488,1.72777062677011e-07
"seq28077",7.93740281817328e-17,0.981878243852773,0.0181217561472272
"seq28078",7.01293435863346e-17,0.750528380290366,0.249471619709634
"seq28079",2.06866311454651e-17,0.998639707170961,0.00136029282903886
"seq28080",3.46920092857578e-18,0.492972767035131,0.507027232964869
"seq28081",1.39633368795517e-12,0.999999793095679,2.06902924658127e-07
"seq28082",1.09303170830837e-15,0.99992439005436,7.5609945638563e-05
"seq28083",0.689326753588105,0.310673246411799,9.53164169416541e-14
"seq28084",5.95793364307372e-23,0.170384912228572,0.829615087771428
"seq28085",3.61268192099252e-17,0.630074128090468,0.369925871909532
"seq28086",4.29600320314023e-18,0.999720473001733,0.000279526998267107
"seq28087",1.88198892400866e-15,0.998455841880215,0.00154415811978332
"seq28088",5.96869952283076e-16,0.228968156937598,0.771031843062401
"seq28089",1.26098066833668e-19,0.987051078514689,0.0129489214853111
"seq28090",1.01752139314044e-26,0.0310539998329423,0.968946000167058
"seq28091",1.46879525770631e-20,0.865795794019518,0.134204205980482
"seq28092",2.92035890541562e-14,0.999999975886257,2.41137137210682e-08
"seq28093",7.25331790384791e-17,0.999999872156612,1.27843388061597e-07
"seq28094",7.60679608493583e-07,0.999924499193259,7.47401271327699e-05
"seq28095",1.5165194869273e-16,0.829625226641621,0.170374773358378
"seq28096",1.89202653892424e-13,0.999999999999811,1.11626078917822e-21
"seq28097",1.67531699747563e-08,0.999998200888229,1.78235860124082e-06
"seq28098",1.77384767194657e-16,0.999999999065077,9.34922591223093e-10
"seq28099",2.06940777307458e-15,0.985051260891803,0.0149487391081953
"seq28100",2.31113812726619e-18,0.861560171724691,0.138439828275309
"seq28101",2.13659072826585e-14,0.99999987089328,1.29106698354367e-07
"seq28102",1.62306969946435e-15,0.997381389662446,0.00261861033755213
"seq28103",1.52677286755114e-19,0.997329789257346,0.00267021074265355
"seq28104",1.65257741932694e-25,0.968749306082929,0.0312506939170709
"seq28105",3.53433573541047e-25,0.00357718908233369,0.996422810917666
"seq28106",0.999999999992002,7.99851269947393e-12,1.12795550416866e-21
"seq28107",4.58146630798063e-12,0.999430158259416,0.000569841736002484
"seq28108",1.83745106657298e-16,0.93603455712007,0.0639654428799302
"seq28109",2.12617937178766e-15,0.994262284795992,0.00573771520400552
"seq28110",1.82677250289829e-18,0.337316622151412,0.662683377848589
"seq28111",5.91841637502394e-22,0.897738975165502,0.102261024834498
"seq28112",9.07825970763597e-11,0.999998196878016,1.80303120126593e-06
"seq28113",6.54451399511436e-13,0.99999993294856,6.70507855309095e-08
"seq28114",2.8488584348237e-19,1.12125469583382e-05,0.999988787453042
"seq28115",7.55359019650156e-13,0.997564838536134,0.00243516146311105
"seq28116",1.42624162808576e-20,0.0824827701792481,0.917517229820752
"seq28117",1.67241303575416e-14,0.999984703035396,1.52969645877152e-05
"seq28118",1.78775295104796e-14,0.999998820128629,1.17987135339532e-06
"seq28119",4.18806646209676e-14,0.999953384689494,4.66153104637665e-05
"seq28120",2.09937138848414e-09,0.922889441958266,0.0771105559423624
"seq28121",9.33484935388338e-08,0.999999905956689,6.94818049312063e-10
"seq28122",1.48083451287285e-16,0.99999999989759,1.02410196062435e-10
"seq28123",5.21264332246374e-15,0.441726191629176,0.558273808370818
"seq28124",5.69658813702214e-20,0.375695047981546,0.624304952018454
"seq28125",4.05530709164817e-17,0.99999637542033,3.62457967014335e-06
"seq28126",1.65330898683707e-26,0.553145972117091,0.446854027882909
"seq28127",5.68889693204111e-20,0.997860950178671,0.00213904982132868
"seq28128",1.5323082869645e-19,0.0116800687244538,0.988319931275546
"seq28129",2.66653268125465e-13,0.999995071574298,4.92842543583129e-06
"seq28130",4.64317630845203e-20,0.000669362328696932,0.999330637671303
"seq28131",6.46253918750443e-20,0.999160444730953,0.000839555269047301
"seq28132",2.26413354585783e-20,0.999999999999967,3.26309206333004e-14
"seq28133",3.99179061447795e-30,0.0161431558223415,0.983856844177659
"seq28134",8.60102211992923e-12,0.253415205710849,0.74658479428055
"seq28135",8.24583948029619e-20,0.999915425742098,8.45742579021583e-05
"seq28136",7.65740814491596e-17,0.999996073330677,3.92666932315369e-06
"seq28137",8.76042915058903e-24,0.303450394147479,0.696549605852521
"seq28138",1.09457100790879e-16,0.982554893715328,0.0174451062846718
"seq28139",3.94077219894518e-19,0.991023781005768,0.00897621899423238
"seq28140",1.34661299592196e-11,0.929552751721424,0.0704472482651099
"seq28141",2.10844188218169e-24,0.0842321594147838,0.915767840585216
"seq28142",1.71043616500918e-19,0.999998373090012,1.6269099876893e-06
"seq28143",4.14281881900863e-26,0.459494585303388,0.540505414696612
"seq28144",2.32961806547214e-18,0.865064239222116,0.134935760777884
"seq28145",5.44405432642344e-17,0.999998122654388,1.87734561238895e-06
"seq28146",2.26705097180601e-24,0.743679488934192,0.256320511065808
"seq28147",4.57445764936752e-07,0.999999542554235,7.0195618422258e-18
"seq28148",4.40547160357692e-15,0.999999943828146,5.617184968888e-08
"seq28149",9.11732789379191e-10,0.999788064511981,0.00021193457628632
"seq28150",1.20848331231069e-13,0.99999738378246,2.61621741912036e-06
"seq28151",2.70310816747735e-18,0.999999698921515,3.01078485456296e-07
"seq28152",2.68643153458687e-21,0.997007890441584,0.00299210955841553
"seq28153",1.88969334433962e-14,0.524274685387271,0.475725314612711
"seq28154",2.91436595842919e-10,0.999849911111427,0.000150088597136684
"seq28155",0.956769072543217,0.0432309259716657,1.48511763535421e-09
"seq28156",1.36774014356607e-16,0.999999538232448,4.61767551440492e-07
"seq28157",1.01199112811114e-14,0.96820074950271,0.0317992504972801
"seq28158",7.78104452359445e-16,0.999896865624296,0.000103134375703439
"seq28159",4.85852176387656e-07,0.999999493553677,2.05941464590234e-08
"seq28160",1.37314056583348e-22,0.000521340433394087,0.999478659566606
"seq28161",1.23049273057496e-25,0.0165069814418965,0.983493018558104
"seq28162",6.28781270118362e-23,0.99885034670069,0.00114965329930973
"seq28163",2.52706652576882e-11,0.999957969842707,4.20301320222613e-05
"seq28164",6.25142209018846e-10,0.0236857437227958,0.976314255652062
"seq28165",5.16576203152951e-19,0.709236771522189,0.290763228477811
"seq28166",7.56094831523143e-20,0.974455242293805,0.0255447577061947
"seq28167",4.53768701346525e-20,0.897525596594761,0.102474403405239
"seq28168",8.80529511957155e-13,0.999789803026551,0.000210196972568436
"seq28169",1.52892717628932e-13,0.999982693473529,1.73065263182374e-05
"seq28170",2.10556574813921e-13,0.999969862586593,3.01374131960686e-05
"seq28171",2.70601887783777e-14,0.719680112121183,0.280319887878789
"seq28172",3.79683002635739e-26,0.0047645758590996,0.9952354241409
"seq28173",7.00755629881142e-11,0.00230291109710843,0.997697088832816
"seq28174",2.23954339023255e-21,0.460920569284433,0.539079430715567
"seq28175",9.09353299539454e-15,0.997012119219919,0.00298788078007235
"seq28176",7.39070692051461e-18,0.999999283229154,7.16770846358629e-07
"seq28177",0.000916771437375774,0.967733912596716,0.0313493159659077
"seq28178",1.72458966214333e-15,0.999986612185774,1.33878142244745e-05
"seq28179",3.39197243630474e-19,0.999999987941579,1.20584215139983e-08
"seq28180",3.76518951486502e-25,0.311988602094122,0.688011397905878
"seq28181",2.10573526192263e-14,0.999990955027381,9.04497259740867e-06
"seq28182",3.19709150978256e-21,0.999989454710042,1.05452899582964e-05
"seq28183",4.92225334744821e-16,0.00910644307088075,0.990893556929119
"seq28184",4.79764325613202e-23,0.733796430001708,0.266203569998292
"seq28185",4.17692486328992e-13,0.996618258893451,0.0033817411061309
"seq28186",0.253169900725561,0.745952917702671,0.00087718157176794
"seq28187",3.74520028996085e-25,0.65711219634631,0.34288780365369
"seq28188",1.4267085596384e-15,0.195150420605673,0.804849579394325
"seq28189",6.56554397802735e-16,0.475952715804087,0.524047284195913
